@RELATION WineRed

@ATTRIBUTE 0 REAL
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE target REAL

@DATA
0.6770833333333333,0.13636363636363638,0.717948717948718,0.0689655172413793,0.10761154855643044,0.22535211267605634,0.339622641509434,0.5822320117474362,0.2608695652173916,0.11612903225806448,0.2500000000000002,0.0
0.3333333333333333,0.18181818181818185,0.6538461538461539,0.06206896551724138,0.8057742782152232,0.22535211267605634,0.3144654088050315,0.5014684287812088,0.15652173913043477,0.4387096774193549,0.1428571428571428,0.0
0.43749999999999994,0.06818181818181815,0.6153846153846153,0.06206896551724138,0.11286089238845144,0.3943661971830986,0.339622641509434,0.4941262848751933,0.4608695652173913,0.08387096774193548,0.1785714285714286,0.0
0.22916666666666669,0.2727272727272727,0.1794871794871795,0.10344827586206896,0.13385826771653542,0.28169014084507044,0.2138364779874214,0.4941262848751933,0.4956521739130437,0.14838709677419354,0.23214285714285698,0.0
0.3229166666666666,0.5511363636363636,0.0,0.07586206896551724,0.12598425196850394,0.09859154929577466,0.06289308176100629,0.4647577092511028,0.4521739130434783,0.1225806451612903,0.2500000000000002,0.0
0.22916666666666669,0.5965909090909092,0.0,0.11034482758620691,0.1863517060367454,0.295774647887324,0.1949685534591195,0.47944199706314805,0.5217391304347827,0.10967741935483866,0.3928571428571428,0.0
0.22916666666666669,0.5056818181818181,0.15384615384615383,0.6758620689655171,0.10236220472440942,0.5492957746478874,0.48427672955974843,0.6776798825256947,0.5130434782608697,0.07741935483870971,0.1785714285714286,0.0
0.3229166666666666,0.5511363636363636,0.0,0.3172413793103448,0.13648293963254593,0.056338028169014086,0.07547169811320754,0.6262848751835577,0.4695652173913043,0.09677419354838712,0.2142857142857142,0.0
0.3229166666666666,0.5,0.1794871794871795,0.10344827586206896,0.13648293963254593,0.02816901408450704,0.05660377358490566,0.5455212922173303,0.4869565217391303,0.12903225806451613,0.4285714285714288,0.0
0.2916666666666666,0.375,0.2564102564102564,0.11724137931034483,0.7821522309711286,0.09859154929577466,0.050314465408805034,0.4941262848751933,0.30434782608695654,0.3225806451612904,0.375,0.0
0.19791666666666657,0.40909090909090906,0.05128205128205128,0.0896551724137931,0.09186351706036745,0.09859154929577466,0.05660377358490566,0.40602055800295034,0.4695652173913043,0.14838709677419354,0.1785714285714286,0.0
0.19791666666666657,0.38636363636363635,0.05128205128205128,0.08275862068965519,0.08923884514435697,0.07042253521126761,0.050314465408805034,0.3986784140969206,0.4608695652173913,0.15483870967741936,0.1785714285714286,0.0
0.3020833333333332,0.3977272727272727,0.1923076923076923,0.13103448275862067,0.1994750656167979,0.4507042253521127,0.42138364779874216,0.3986784140969206,0.2695652173913041,0.14838709677419354,0.3214285714285714,0.0
0.2708333333333333,0.26136363636363635,0.3974358974358974,0.10344827586206896,0.10498687664041993,0.11267605633802817,0.25157232704402516,0.4500734214390576,0.4782608695652173,0.0903225806451613,0.1785714285714286,0.0
0.34374999999999994,0.6193181818181818,0.0641025641025641,0.0689655172413793,0.10498687664041993,0.09859154929577466,0.08176100628930817,0.4500734214390576,0.4173913043478259,0.3548387096774193,0.375,0.0
0.31249999999999994,0.5340909090909091,0.10256410256410256,0.0689655172413793,0.11023622047244093,0.19718309859154928,0.13207547169811323,0.48678414096916356,0.3999999999999999,0.0903225806451613,0.1964285714285714,0.0
0.21874999999999994,0.7102272727272728,0.0,0.10344827586206896,0.18372703412073488,0.18309859154929578,0.15094339622641512,0.47944199706314805,0.5739130434782611,0.09677419354838712,0.4107142857142856,0.0
0.16666666666666657,0.1590909090909091,0.6153846153846153,0.06206896551724138,0.09186351706036745,0.23943661971830985,0.3459119496855346,0.42804698972099686,0.5043478260869563,0.24516129032258066,0.3392857142857144,0.0
0.40624999999999994,0.375,0.358974358974359,0.0689655172413793,0.1994750656167979,0.26760563380281693,0.8176100628930818,0.5234948604992695,0.0608695652173914,1.0000000000000002,0.267857142857143,0.0
0.40624999999999994,0.375,0.358974358974359,0.0689655172413793,0.1994750656167979,0.26760563380281693,0.8176100628930818,0.5234948604992695,0.0608695652173914,1.0000000000000002,0.267857142857143,0.0
0.0,0.5,0.21794871794871795,0.09655172413793102,0.06299212598425198,0.22535211267605634,0.628930817610063,0.22980910425845025,0.8608695652173912,0.12903225806451613,0.8035714285714288,0.0
0.3541666666666666,0.4375,0.23076923076923073,0.0689655172413793,0.12073490813648292,0.16901408450704225,0.18238993710691825,0.5234948604992695,0.3826086956521739,0.1225806451612903,0.1071428571428572,0.0
0.37500000000000006,0.5113636363636364,0.3846153846153846,0.08275862068965519,0.13123359580052496,0.14084507042253522,0.2767295597484277,0.5234948604992695,0.4695652173913043,0.13548387096774195,0.3214285714285714,0.0
0.3229166666666666,0.38636363636363635,0.3846153846153846,0.0689655172413793,0.10761154855643044,0.09859154929577466,0.10062893081761005,0.42804698972099686,0.3913043478260869,0.10322580645161294,0.3571428571428572,0.0
0.3541666666666666,0.4375,0.23076923076923073,0.0689655172413793,0.12073490813648292,0.16901408450704225,0.18238993710691825,0.5234948604992695,0.3826086956521739,0.1225806451612903,0.1071428571428572,0.0
0.34374999999999994,0.1931818181818182,0.6794871794871795,0.11034482758620691,0.14960629921259844,0.23943661971830985,0.46540880503144655,0.55286343612336,0.4434782608695653,0.2580645161290323,0.2142857142857142,0.0
0.5625,0.17045454545454544,0.5641025641025641,0.09655172413793102,0.12073490813648292,0.295774647887324,0.25157232704402516,0.6409691629956029,0.3999999999999999,0.17419354838709683,0.23214285714285698,0.0
0.4895833333333333,0.2727272727272727,0.3974358974358974,0.0896551724137931,0.14698162729658792,0.16901408450704225,0.35220125786163525,0.47944199706314805,0.18260869565217375,0.14838709677419354,0.375,0.0
0.37500000000000006,0.4318181818181819,0.358974358974359,0.0689655172413793,0.11286089238845144,0.14084507042253522,0.2138364779874214,0.567547723935391,0.4608695652173913,0.13548387096774195,0.2857142857142858,0.0
