0,1,2,3,4,5,target
0.3908629441624498,0.988505747126446,1.0,0.39285714285714257,0.378048780487805,0.6915113871635619,0
0.21319796954315962,0.12643678160920047,0.367647058823529,0.20153061224489788,0.4390243902439026,0.7453416149068346,0
0.8375634517766599,0.7701149425287426,0.28921568627450966,0.3622448979591837,0.4085365853658538,0.7598343685300186,0
0.1624365482233685,0.4425287356321874,0.5049019607843093,0.16326530612244894,0.4512195121951219,0.8322981366459636,0
0.35025380710659704,0.6551724137931103,0.2696078431372513,0.2704081632653059,0.7378048780487807,0.6314699792960674,0
0.5736040609137092,0.3448275862068968,0.573529411764703,0.36734693877551017,0.41463414634146356,0.6873706004140807,0
0.6598984771573697,0.5977011494252977,0.46078431372548323,0.40816326530612224,0.6036585365853657,0.6873706004140807,0
0.426395939086305,0.356321839080465,0.573529411764703,0.2551020408163265,0.3963414634146343,0.7432712215320905,0
0.725888324873111,0.44827586206896797,0.37254901960784537,0.26020408163265296,0.5975609756097562,0.695652173913043,0
0.725888324873111,0.5344827586206904,0.5441176470588189,0.2704081632653059,0.5975609756097562,0.8198757763975166,0
0.40101522842641657,0.5747126436781684,0.3480392156862777,0.04591836734693877,0.5548780487804879,0.7722567287784692,0
0.40609137055838573,0.8333333333333428,0.5343137254901933,0.22959183673469374,0.6097560975609757,0.7432712215320905,0
0.4314720812182742,0.4310344827586263,0.24019607843137436,0.28826530612244894,0.4207317073170733,0.7763975155279503,0
0.5888324873096451,0.6954022988505741,0.37254901960784537,0.37244897959183665,0.6768292682926831,0.8612836438923424,0
0.5177664974619347,0.41954022988506523,0.4509803921568647,0.28316326530612224,0.3963414634146343,0.7660455486542439,0
0.35025380710659704,0.44827586206896797,0.40686274509803866,0.3698979591836733,0.3109756097560976,0.7225672877846812,0
0.13197969543148247,0.6034482758620712,0.3872549019607874,0.29081632653061207,0.33536585365853666,0.6997929606625277,0
0.426395939086305,0.764367816091962,0.264705882352942,0.40306122448979576,0.646341463414634,0.7287784679089029,0
0.725888324873111,0.4310344827586263,0.602941176470587,0.19387755102040816,0.6158536585365852,0.8240165631469978,0
0.43654822335027177,0.30459770114943296,0.117647058823529,0.4005102040816324,0.5365853658536586,0.7515527950310563,0
0.42131979695432165,0.4425287356321874,0.5147058823529349,0.19387755102040816,0.4268292682926831,0.8488612836438918,0
0.395939086294419,0.29310344827587187,0.35784313725490335,0.3239795918367345,0.32317073170731714,0.6376811594202891,0
0.538071065989854,0.47126436781609016,0.39215686274509665,0.24234693877551017,0.378048780487805,0.6604554865424461,0
0.7715736040609187,0.40804597701149703,0.3480392156862777,0.08673469387755095,0.524390243902439,0.8033126293995885,0
0.5989847715736119,0.35057471264368445,0.4803921568627416,0.30612244897959173,0.5609756097560976,0.7971014492753632,0
0.5329949238578848,0.28160919540230367,0.20588235294117396,0.34183673469387754,0.37195121951219523,0.8219461697722537,0
0.40101522842641657,0.17241379310345195,0.3872549019607874,0.2984693877551021,0.5060975609756098,0.8240165631469978,0
0.426395939086305,0.44827586206896797,0.40686274509803866,0.26530612244897944,0.5487804878048781,0.8840579710144922,0
0.49746192893402963,0.5977011494252977,0.6127450980392126,0.25255102040816313,0.5853658536585367,0.8592132505175982,0
0.2741116751269175,0.2586206896551815,0.4313725490196134,0.2857142857142856,0.3963414634146343,0.8426501035196701,0
0.3401015228426587,0.4655172413793167,0.5196078431372513,0.26020408163265296,0.3414634146341464,0.8405797101449259,0
0.47715736040609613,0.683908045977013,0.34313725490196134,0.1785714285714285,0.5304878048780488,0.8115942028985508,0
0.4822335025380795,0.37356321839081374,0.485294117647058,0.4183673469387754,0.38414634146341475,0.7101449275362306,0
0.4111675126903691,0.5517241379310391,0.47549019607842524,0.2933673469387754,0.40243902439024404,0.7122153209109747,0
0.634517766497467,0.2701149425287426,0.75,0.3979591836734693,0.25609756097560976,0.8260869565217384,0
0.49238578680203204,0.38505747126437484,0.3627450980392197,0.3520408163265305,0.46341463414634143,0.780538302277435,0
0.38578680203046645,0.6551724137931103,0.5637254901960773,0.38010204081632626,0.621951219512195,0.9192546583850962,0
0.35025380710659704,0.5517241379310391,0.6274509803921546,0.10459183673469385,0.5609756097560976,0.683229813664596,0
0.4873096446700629,0.356321839080465,0.6666666666666643,0.36734693877551017,0.621951219512195,0.658385093167702,0
0.6294416243654979,0.5574712643678197,0.6274509803921546,0.24234693877551017,0.49390243902439024,0.8322981366459636,0
0.7106598984771608,0.47126436781609016,0.8039215686274446,0.1913265306122448,0.3597560975609757,0.7598343685300186,0
0.5279187817259015,0.6034482758620712,0.4460784313725483,0.25765306122448983,0.5731707317073171,0.7681159420289845,0
0.538071065989854,0.33908045977012335,0.20588235294117396,0.18877551020408156,0.45731707317073167,0.8302277432712231,0
0.6903553299492557,0.1551724137931032,0.46078431372548323,0.2627551020408161,0.5365853658536586,0.8198757763975166,0
0.3807106598984831,0.39655172413793593,0.4166666666666714,0.25765306122448983,0.5548780487804879,0.7060041407867494,0
0.19289340101522612,0.8678160919540332,0.352941176470587,0.25765306122448983,0.47560975609756095,0.7432712215320905,0
0.218274111675143,0.3448275862068968,0.7401960784313744,0.3086734693877551,0.3963414634146343,0.8364389233954448,0
0.5532994923857899,0.580459770114949,0.5,0.25255102040816313,0.36585365853658547,0.7908902691511379,0
0.5228426395939181,0.5229885057471293,0.4460784313725483,0.18622448979591832,0.8170731707317074,0.7370600414078652,0
0.395939086294419,0.3908045977011483,0.34313725490196134,0.36734693877551017,0.38414634146341475,0.7308488612836435,0
0.4619289340101602,0.5057471264367805,0.4460784313725483,0.33163265306122436,0.44512195121951215,0.7846790890269162,0
0.5025380710659988,0.2586206896551815,0.5784313725490193,0.38520408163265296,0.35365853658536595,0.8178053830227725,0
0.3045685279187893,0.5977011494252977,0.42647058823529704,0.13010204081632648,0.8963414634146345,0.9213250517598333,0
0.3401015228426587,0.4885057471264389,0.27450980392156765,0.38520408163265296,0.4695121951219512,0.7412008281573499,0
0.49746192893402963,0.2528735632183938,0.4362745098039227,0.24744897959183665,0.7256097560975612,0.6024844720496922,0
0.2639593908629507,0.16091954022989086,0.35784313725490335,0.20153061224489788,0.4695121951219512,0.7888198757763973,0
0.10659898477157981,0.6264367816092005,0.5,0.3520408163265305,0.2500000000000002,0.8302277432712231,0
0.31472081218275605,0.35057471264368445,0.5686274509803866,0.2627551020408161,0.43292682926829285,0.8240165631469978,0
0.426395939086305,0.5632183908046073,0.4656862745097996,0.278061224489796,0.6951219512195121,0.8302277432712231,0
0.426395939086305,0.4425287356321874,0.47549019607842524,0.2729591836734693,0.5426829268292683,0.7763975155279503,0
0.6091370558375786,0.5114942528735682,0.4656862745097996,0.18622448979591832,0.4512195121951219,0.732919254658384,0
0.43654822335027177,0.18390804597701305,0.6421568627450966,0.25765306122448983,0.44512195121951215,0.7432712215320905,0
0.19289340101522612,0.3908045977011483,0.45588235294117396,0.2627551020408161,0.4207317073170733,0.7598343685300186,0
0.47715736040609613,0.44827586206896797,0.32352941176470296,0.29591836734693855,0.29268292682926833,0.7536231884057969,0
0.3807106598984831,0.4425287356321874,0.5049019607843093,0.11734693877551017,0.4207317073170733,0.8074534161490696,0
0.5279187817259015,0.7758620689655231,0.5147058823529349,0.357142857142857,0.5304878048780488,0.8136645962732914,0
0.6954314720812249,0.5517241379310391,0.6666666666666643,0.2091836734693876,0.6341463414634145,0.6604554865424461,0
0.6548223350254005,0.4770114942528778,0.367647058823529,0.25255102040816313,0.4878048780487805,0.720496894409937,0
0.28426395939087,0.23563218390804508,0.40686274509803866,0.20663265306122436,0.3597560975609757,0.6894409937888177,0
0.47715736040609613,0.5862068965517295,0.4166666666666714,0.2806122448979591,0.4085365853658538,0.7432712215320905,0
0.3908629441624498,0.4022988505747165,0.367647058823529,0.34948979591836715,0.40243902439024404,0.720496894409937,0
0.40609137055838573,0.2586206896551815,0.5245098039215677,0.28316326530612224,0.47560975609756095,0.7453416149068346,0
0.15736040609137092,0.2528735632183938,0.3333333333333357,0.2806122448979591,0.35365853658536595,0.9523809523809526,0
0.7360406091370635,0.31609195402299406,0.4313725490196134,0.21173469387755095,0.30487804878048785,0.7453416149068346,0
0.6192893401015311,0.40804597701149703,0.3872549019607874,0.30102040816326525,0.5670731707317074,0.5921325051759823,0
0.3096446700507727,0.09195402298851008,0.3137254901960773,0.29591836734693855,0.6707317073170731,0.6997929606625277,0
0.40609137055838573,0.5459770114942586,0.05882352941176805,0.28826530612244894,0.30487804878048785,0.7639751552795033,0
0.3401015228426587,0.1666666666666714,0.34313725490196134,0.28826530612244894,0.4268292682926831,0.7163561076604559,0
0.2741116751269175,0.32758620689655515,0.32352941176470296,0.38520408163265296,0.5304878048780488,0.8612836438923424,0
0.4314720812182742,0.16091954022989086,0.2156862745097996,0.4948979591836733,0.45731707317073167,0.7681159420289845,0
0.4111675126903691,0.41954022988506523,0.17647058823528994,0.28316326530612224,0.41463414634146356,0.7453416149068346,0
0.5279187817259015,0.4540229885057556,0.46078431372548323,0.33673469387755084,0.6036585365853657,0.8612836438923424,0
0.7512690355330136,0.6781609195402325,0.4656862745097996,0.18367346938775508,0.5304878048780488,0.8012422360248443,0
0.4111675126903691,0.4425287356321874,0.49019607843136725,0.3877551020408161,0.5731707317073171,0.7453416149068346,0
0.47715736040609613,0.6781609195402325,0.39215686274509665,0.3239795918367345,0.4817073170731707,0.8219461697722537,0
0.49238578680203204,0.8275862068965552,0.4803921568627416,0.25,0.36585365853658547,0.7846790890269162,0
0.3350253807106611,0.35057471264368445,0.24019607843137436,0.38010204081632626,0.6158536585365852,0.8447204968944071,0
0.4517766497462077,0.29310344827587187,0.3186274509803937,0.29081632653061207,0.30487804878048785,0.7163561076604559,0
0.45685279187817684,0.2011494252873547,0.4460784313725483,0.3214285714285714,0.5609756097560976,0.7370600414078652,0
0.3908629441624498,0.356321839080465,0.34313725490196134,0.33928571428571397,0.49390243902439024,0.6728778467908896,0
0.5279187817259015,0.5000000000000071,0.779411764705884,0.33673469387755084,0.4268292682926831,0.7370600414078652,0
0.3908629441624498,0.5747126436781684,0.2156862745097996,0.2678571428571428,0.46341463414634143,0.6915113871635619,0
0.5126903553299655,0.35057471264368445,0.5245098039215677,0.2857142857142856,0.5182926829268293,0.7826086956521721,0
0.6598984771573697,0.6436781609195492,0.4166666666666714,0.2627551020408161,0.5487804878048781,0.7846790890269162,0
0.4873096446700629,0.39655172413793593,0.4460784313725483,0.4234693877551019,0.6402439024390245,0.7267080745341623,0
0.2690355329949341,0.8448275862069039,0.49019607843136725,0.38520408163265296,0.5426829268292683,0.8136645962732914,0
0.4162436548223525,0.2643678160919549,0.5294117647058769,0.17091836734693866,0.5365853658536586,0.8426501035196701,0
0.253807106598984,0.35057471264368445,0.3480392156862777,0.4107142857142856,0.35365853658536595,0.8178053830227725,0
0.24873096446701481,0.5057471264367805,0.470588235294116,0.2857142857142856,0.46341463414634143,0.7929606625258785,0
0.25888324873098156,0.12068965517241281,0.382352941176471,0.33928571428571397,0.5609756097560976,0.8136645962732914,0
0.5126903553299655,0.31609195402299406,0.4803921568627416,0.36734693877551017,0.5365853658536586,0.658385093167702,0
0.4873096446700629,0.5747126436781684,0.5245098039215677,0.2270408163265305,0.5182926829268293,0.8302277432712231,0
0.4670050761421436,0.4655172413793167,0.44117647058823906,0.31887755102040827,0.5,0.7826086956521721,0
0.4111675126903691,0.2988505747126453,0.485294117647058,0.30102040816326525,0.43292682926829285,0.70807453416149,0
0.6243654822335145,0.4655172413793167,0.41176470588235503,0.2448979591836733,0.5609756097560976,0.9420289855072461,0
0.8375634517766599,0.42528735632183867,0.5637254901960773,0.329081632653061,0.5670731707317074,0.7722567287784692,0
0.44162436548224093,0.6264367816092005,0.602941176470587,0.1556122448979591,0.5121951219512195,0.8136645962732914,0
0.3096446700507727,0.36206896551724554,0.5098039215686256,0.30612244897959173,0.5426829268292683,0.780538302277435,0
