@RELATION LoanPrediction

@ATTRIBUTE 0 REAL
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE target REAL

@DATA
1.0,1.0,0.3333333333333333,0.0,0.0,0.05482993197278912,0.04456659869373762,0.20135363790186125,0.7297297297297298,1.0,0.0,1.0
1.0,1.0,0.0,0.0,1.0,0.0352504638218924,0.0,0.09644670050761421,0.7297297297297298,1.0,1.0,0.0
1.0,1.0,0.0,1.0,0.0,0.030092764378478663,0.06968702899193191,0.18781725888324874,0.7297297297297298,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.07235621521335807,0.0,0.2233502538071066,0.7297297297297298,1.0,1.0,0.0
1.0,1.0,0.6666666666666666,0.0,1.0,0.06514533085961657,0.12400626533085085,0.4365482233502538,0.7297297297297298,1.0,1.0,0.0
1.0,1.0,0.0,1.0,0.0,0.027000618429189858,0.044803026273014745,0.1455160744500846,0.7297297297297298,1.0,1.0,0.0
1.0,1.0,1.0,0.0,0.0,0.03569573283858998,0.0740018323137394,0.2521150592216582,0.7297297297297298,0.0,0.5,1.0
1.0,1.0,0.6666666666666666,0.0,0.0,0.047693259121830554,0.045098560747111154,0.26903553299492383,0.7297297297297298,1.0,1.0,0.0
1.0,1.0,0.3333333333333333,0.0,0.0,0.15696969696969698,0.3241422111889352,0.5752961082910321,0.7297297297297298,1.0,0.5,1.0
1.0,1.0,0.6666666666666666,0.0,0.0,0.037724180581323444,0.020687413186748233,0.10321489001692047,0.7297297297297298,1.0,1.0,0.0
1.0,1.0,0.6666666666666666,0.0,0.0,0.03615337043908473,0.23956024470254456,0.32318104906937395,0.7297297297297298,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.021063698206555348,0.08393179064337855,0.17766497461928935,0.7297297297297298,1.0,0.0,1.0
1.0,1.0,0.6666666666666666,0.0,0.0,0.014211502782931354,0.0320950438868694,0.01353637901861252,0.1891891891891892,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.05936920222634509,0.0,0.19627749576988157,0.7297297297297298,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.041558441558441565,0.0,0.11336717428087985,0.7297297297297298,0.0,1.0,1.0
1.0,1.0,0.0,1.0,0.0,0.05858998144712431,0.0,0.2098138747884941,0.7297297297297298,1.0,0.0,1.0
1.0,1.0,0.0,1.0,0.0,0.09288806431663575,0.0,0.16074450084602368,0.7297297297297298,0.0,1.0,1.0
1.0,1.0,0.3333333333333333,0.0,0.0,0.07179962894248608,0.16623814167922688,0.5177664974619288,0.7297297297297298,1.0,1.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0303030303030303,0.05647663799982268,0.18104906937394247,0.7297297297297298,0.0,0.5,1.0
1.0,1.0,0.0,0.0,1.0,0.11638837353123067,0.0,0.3079526226734349,0.7297297297297298,1.0,0.5,0.0
1.0,1.0,0.0,0.0,0.0,0.032764378478664195,0.06658391701391968,0.19120135363790186,0.7297297297297298,1.0,0.5,0.0
1.0,1.0,0.6666666666666666,1.0,0.0,0.050414347557204704,0.030735585306025947,0.17089678510998307,0.7297297297297298,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.01598021026592455,0.0,0.043993231810490696,0.7297297297297298,1.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.03731601731601732,0.0,0.10998307952622673,0.7297297297297298,1.0,1.0,1.0
1.0,0.0,0.3333333333333333,0.0,1.0,0.05617810760667904,0.0,0.16412859560067683,0.7297297297297298,1.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0,0.041434755720470014,0.049265596831870435,0.17766497461928935,0.7297297297297298,1.0,0.5,0.0
1.0,0.0,1.0,0.0,0.0,0.15275200989486704,0.08866034222892101,0.5262267343485617,0.7297297297297298,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.04350030921459493,0.04311847977066525,0.22842639593908629,0.7297297297297298,1.0,0.5,0.0
1.0,0.0,0.0,0.0,0.0,0.049672232529375394,0.21308035582350682,0.2961082910321489,0.7297297297297298,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.04450216450216451,0.04929515027928008,0.17089678510998307,0.7297297297297298,1.0,0.5,0.0
1.0,0.0,0.0,0.0,0.0,0.04267161410018554,0.0,0.12013536379018612,0.7297297297297298,1.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.020408163265306124,0.03584833170789373,0.06429780033840947,0.7297297297297298,1.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,0.04688930117501547,0.06903685314891982,0.21150592216582065,0.7297297297297298,1.0,0.5,0.0
1.0,1.0,0.3333333333333333,0.0,0.0,0.06801484230055659,0.0,0.05922165820642978,0.7297297297297298,1.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,0.07014223871366729,0.0,0.22842639593908629,0.7297297297297298,1.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.03085961657390229,0.10166385908916276,0.18781725888324874,0.7297297297297298,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.04761904761904762,0.06723409285693176,0.22842639593908629,0.7297297297297298,1.0,0.5,0.0
0.0,1.0,0.0,1.0,0.0,0.021991341991341992,0.04858586754144871,0.15397631133671744,0.7297297297297298,1.0,0.5,0.0
0.0,0.0,0.0,0.0,0.0,0.03631416202844775,0.0,0.18781725888324874,0.7297297297297298,1.0,0.5,0.0
0.0,0.0,0.0,0.0,0.0,0.050463821892393325,0.0,0.17428087986463622,0.7297297297297298,1.0,0.5,1.0
1.0,1.0,0.6666666666666666,0.0,0.0,0.055238095238095246,0.0,0.21150592216582065,0.7297297297297298,1.0,1.0,1.0
0.0,1.0,0.3333333333333333,0.0,1.0,0.14038342609771182,0.0,0.4686971235194585,0.7297297297297298,0.0,1.0,1.0
1.0,1.0,0.6666666666666666,0.0,0.0,0.03163883735312307,0.03448887312705027,0.14890016920473773,0.7297297297297298,1.0,0.5,0.0
1.0,1.0,0.0,0.0,0.0,0.02451453308596166,0.047019534828737775,0.14720812182741116,0.7297297297297298,1.0,0.5,0.0
1.0,1.0,0.0,0.0,0.0,0.03977736549165121,0.06501758430120874,0.2131979695431472,0.7297297297297298,1.0,0.0,1.0
1.0,1.0,0.3333333333333333,0.0,0.0,0.09808286951144093,0.06649525667169075,0.2893401015228426,0.7297297297297298,1.0,1.0,0.0
1.0,1.0,0.6666666666666666,1.0,0.0,0.03966604823747681,0.08449330614416171,0.22842639593908629,0.7297297297297298,1.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,0.02906617192331478,0.11218488636699471,0.18781725888324874,0.7297297297297298,1.0,1.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0356091527520099,0.0,0.15228426395939088,0.7297297297297298,1.0,1.0,0.0
1.0,1.0,0.0,1.0,1.0,0.030414347557204704,0.10192984011584952,0.2639593908629442,0.32432432432432434,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.049672232529375394,0.0,0.18104906937394247,0.7297297297297298,0.0,0.5,1.0
1.0,1.0,0.0,0.0,0.0,0.06896722325293754,0.13579809084729733,0.4213197969543147,0.7297297297297298,1.0,0.5,1.0
1.0,0.0,0.0,1.0,0.0,0.037724180581323444,0.06661347046132932,0.19796954314720813,0.32432432432432434,0.0,1.0,1.0
1.0,1.0,0.3333333333333333,0.0,0.0,0.1311069882498454,0.0,0.5126903553299492,0.7297297297297298,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,0.08596165739022882,0.0,0.19627749576988157,0.05405405405405406,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.05132962275819419,0.0,0.21489001692047377,0.7297297297297298,0.0,0.5,1.0
1.0,1.0,0.0,0.0,0.0,0.037823129251700685,0.09061086975795726,0.27580372250423013,0.7297297297297298,1.0,1.0,0.0
1.0,1.0,0.6666666666666666,1.0,1.0,0.021335807050092765,0.05541271389307563,0.14890016920473773,0.7297297297297298,1.0,0.5,0.0
1.0,0.0,0.0,0.0,0.0,0.041434755720470014,0.0,0.12182741116751268,0.5945945945945945,1.0,0.5,0.0
1.0,1.0,1.0,0.0,1.0,0.06327767470624614,0.05242781570470195,0.3011844331641286,0.7297297297297298,1.0,0.5,0.0
1.0,0.0,0.0,0.0,0.0,0.04452690166975882,0.0,0.17597292724196278,1.0,1.0,1.0,1.0
